test_id,gene_id,gene,locus,sample_1,sample_2,status,value_1,value_2,log2(fold_change),test_stat,p_value,q_value,significant
XLOC_015202,XLOC_015202,MX1,chr21:42792484-42831141,NULL,KLF4,OK,0.744282,12.4261,4.06138,8.74517,5.00E-05,0.000294749,yes
XLOC_007276,XLOC_007276,LINC00520,chr14:56247852-56263392,NULL,KLF4,OK,2.19423,36.0323,4.03751,10.5838,5.00E-05,0.000294749,yes
XLOC_020350,XLOC_020350,CNR1,chr6:88849584-88875767,NULL,KLF4,OK,0.179829,2.82817,3.97517,5.80758,5.00E-05,0.000294749,yes
XLOC_011220,XLOC_011220,S1PR4,chr19:3178735-3180330,NULL,KLF4,OK,0.512922,7.95877,3.95573,6.36509,5.00E-05,0.000294749,yes
XLOC_004129,XLOC_004129,TMEM45B,chr11:129685740-129729898,NULL,KLF4,OK,0.283452,4.32051,3.93003,5.68467,5.00E-05,0.000294749,yes
XLOC_002615,XLOC_002615,ZNF365,chr10:64099346-64431771,NULL,KLF4,OK,0.326926,4.83698,3.88707,5.98307,5.00E-05,0.000294749,yes
XLOC_007189,XLOC_007189,RIPK3,chr14:24805226-24809242,NULL,KLF4,OK,0.833777,12.1533,3.86554,7.96918,5.00E-05,0.000294749,yes
XLOC_004800,XLOC_004800,"FXYD2,FXYD6,FXYD6-FXYD2",chr11:117690789-117748201,NULL,KLF4,OK,1.83022,26.1697,3.83781,5.97164,5.00E-05,0.000294749,yes
XLOC_004019,XLOC_004019,LAYN,chr11:111411232-111432470,NULL,KLF4,OK,0.248271,3.51614,3.824,5.26574,5.00E-05,0.000294749,yes
XLOC_024976,XLOC_024976,TIMP1,chrX:47420498-47479256,NULL,KLF4,OK,144.667,2021.21,3.80442,12.0063,5.00E-05,0.000294749,yes
XLOC_011317,XLOC_011317,ICAM1,chr19:10381516-10397291,NULL,KLF4,OK,8.80167,121.979,3.79271,12.9558,5.00E-05,0.000294749,yes
XLOC_019052,XLOC_019052,SEMA6A,chr5:115779250-115910551,NULL,KLF4,OK,0.328149,4.53303,3.78805,8.02659,5.00E-05,0.000294749,yes
XLOC_015245,XLOC_015245,COL6A1,chr21:47401662-47424963,NULL,KLF4,OK,13.2921,180.596,3.76413,13.1906,5.00E-05,0.000294749,yes
XLOC_020160,XLOC_020160,COL11A2,chr6:33130468-33160245,NULL,KLF4,OK,0.145278,1.93744,3.73727,3.31277,5.00E-05,0.000294749,yes
XLOC_003901,XLOC_003901,P2RY2,chr11:72929342-72953472,NULL,KLF4,OK,0.336968,4.42617,3.71538,8.98315,5.00E-05,0.000294749,yes
XLOC_011169,XLOC_011169,FSTL3,chr19:676388-683392,NULL,KLF4,OK,3.51696,45.9237,3.70684,10.9066,5.00E-05,0.000294749,yes
XLOC_001057,XLOC_001057,RASSF5,chr1:206680862-206762616,NULL,KLF4,OK,0.1131,1.46135,3.69163,3.57019,5.00E-05,0.000294749,yes
XLOC_023037,XLOC_023037,PTK2B,chr8:27168998-27316908,NULL,KLF4,OK,0.217307,2.79097,3.68296,5.63724,5.00E-05,0.000294749,yes
XLOC_015581,XLOC_015581,APOL1,chr22:36649116-36663577,NULL,KLF4,OK,17.2188,221.096,3.68261,13.1729,5.00E-05,0.000294749,yes
XLOC_018777,XLOC_018777,TPPP,chr5:659976-693510,NULL,KLF4,OK,0.119297,1.52784,3.67887,5.73161,5.00E-05,0.000294749,yes
XLOC_009720,XLOC_009720,ARL4D,chr17:41476352-41478504,NULL,KLF4,OK,2.97399,37.2904,3.64833,9.65141,5.00E-05,0.000294749,yes
XLOC_021874,XLOC_021874,BMPER,chr7:33944522-34195484,NULL,KLF4,OK,0.331365,4.1241,3.63759,7.62205,5.00E-05,0.000294749,yes
XLOC_012390,XLOC_012390,DMKN,chr19:35988118-36004560,NULL,KLF4,OK,0.180034,2.23912,3.63659,0.974291,5.00E-05,0.000294749,yes
XLOC_001962,XLOC_001962,S100A2,chr1:153533584-153538306,NULL,KLF4,OK,6.06717,74.5128,3.61839,9.78235,5.00E-05,0.000294749,yes
XLOC_014872,XLOC_014872,THBD,chr20:23026269-23030301,NULL,KLF4,OK,18.8404,228.158,3.59813,12.8672,5.00E-05,0.000294749,yes
XLOC_012503,XLOC_012503,CEACAM1,chr19:42901299-43156507,NULL,KLF4,OK,0.585581,7.04708,3.58909,5.45797,5.00E-05,0.000294749,yes
XLOC_018645,XLOC_018645,GPX3,chr5:150399998-150408554,NULL,KLF4,OK,9.70411,116.719,3.5883,11.7322,5.00E-05,0.000294749,yes
XLOC_020357,XLOC_020357,RRAGD,chr6:90074334-90121995,NULL,KLF4,OK,0.23898,2.83612,3.56895,6.77337,5.00E-05,0.000294749,yes
XLOC_024782,XLOC_024782,CLIC3,chr9:139889059-139891024,NULL,KLF4,OK,1.80634,21.1066,3.54655,6.55887,5.00E-05,0.000294749,yes
XLOC_019582,XLOC_019582,MAPK13,chr6:36098260-36112301,NULL,KLF4,OK,1.03866,12.0308,3.53394,10.1271,5.00E-05,0.000294749,yes
XLOC_001960,XLOC_001960,S100A4,chr1:153516094-153518282,NULL,KLF4,OK,7.20761,82.3073,3.51343,8.04251,5.00E-05,0.000294749,yes
XLOC_003763,XLOC_003763,RARRES3,chr11:63014620-63330855,NULL,KLF4,OK,1.37691,15.644,3.50611,5.53672,5.00E-05,0.000294749,yes
XLOC_015790,XLOC_015790,TPST2,chr22:26921713-26986089,NULL,KLF4,OK,24.0062,272.149,3.50292,12.2177,5.00E-05,0.000294749,yes
XLOC_005373,XLOC_005373,FAM222A,chr12:110152186-110211292,NULL,KLF4,OK,0.603997,6.74028,3.4802,7.42191,5.00E-05,0.000294749,yes
XLOC_005671,XLOC_005671,TMTC1,chr12:29653745-29937692,NULL,KLF4,OK,0.136,1.51752,3.48004,6.46176,5.00E-05,0.000294749,yes
XLOC_010689,XLOC_010689,ST6GALNAC1,chr17:74620837-74639920,NULL,KLF4,OK,0.605689,6.72516,3.47292,6.76226,5.00E-05,0.000294749,yes
XLOC_023288,XLOC_023288,PTP4A3,chr8:142431487-142442554,NULL,KLF4,OK,1.24502,13.79,3.46938,8.57499,5.00E-05,0.000294749,yes
XLOC_015022,XLOC_015022,PTGIS,chr20:48120410-48184707,NULL,KLF4,OK,0.381202,4.16559,3.44989,7.70494,5.00E-05,0.000294749,yes
XLOC_000639,XLOC_000639,OLFML3,chr1:114522012-114524876,NULL,KLF4,OK,0.331327,3.61488,3.44762,4.35197,5.00E-05,0.000294749,yes
XLOC_022900,XLOC_022900,ATG9B,chr7:150688143-150721586,NULL,KLF4,OK,16.2467,176.276,3.43961,4.27521,5.00E-05,0.000294749,yes
XLOC_005734,XLOC_005734,DHH,chr12:49483205-49488602,NULL,KLF4,OK,3.25823,34.8659,3.41966,9.51117,5.00E-05,0.000294749,yes
XLOC_007188,XLOC_007188,ADCY4,chr14:24787554-24804277,NULL,KLF4,OK,5.72903,61.2133,3.41748,11.4706,5.00E-05,0.000294749,yes
XLOC_004838,XLOC_004838,SCN3B,chr11:123499894-123525315,NULL,KLF4,OK,0.25189,2.67612,3.40928,6.65386,5.00E-05,0.000294749,yes
XLOC_016528,XLOC_016528,SERPINI1,chr3:167453431-167543357,NULL,KLF4,OK,0.390923,4.13238,3.40202,4.72306,5.00E-05,0.000294749,yes
XLOC_024043,XLOC_024043,GALNT12,chr9:101569980-101612363,NULL,KLF4,OK,0.963489,10.1457,3.39646,7.9314,5.00E-05,0.000294749,yes
XLOC_012544,XLOC_012544,EXOC3L2,chr19:45715878-45737469,NULL,KLF4,OK,0.848365,8.93337,3.39645,6.68604,5.00E-05,0.000294749,yes
XLOC_000876,XLOC_000876,FCRLB,chr1:161691333-161697933,NULL,KLF4,OK,0.709158,7.1309,3.32991,5.06265,5.00E-05,0.000294749,yes
XLOC_021770,XLOC_021770,LFNG,chr7:2552162-2568810,NULL,KLF4,OK,3.20335,31.985,3.31974,9.34755,5.00E-05,0.000294749,yes
XLOC_023224,XLOC_023224,BAALC,chr8:104145190-104242533,NULL,KLF4,OK,0.386628,3.86014,3.31964,5.15181,5.00E-05,0.000294749,yes
XLOC_006251,XLOC_006251,PHF11,chr13:50069800-50103117,NULL,KLF4,OK,8.12034,79.3102,3.28789,9.09358,5.00E-05,0.000294749,yes
XLOC_013020,XLOC_013020,LGALSL,chr2:64681326-64688517,NULL,KLF4,OK,0.674297,6.54425,3.27877,7.60759,5.00E-05,0.000294749,yes
XLOC_023579,XLOC_023579,SBSPON,chr8:73976777-74005507,NULL,KLF4,OK,0.173892,1.65467,3.25028,4.77899,5.00E-05,0.000294749,yes
XLOC_022331,XLOC_022331,NOS3,chr7:150688143-150721586,NULL,KLF4,OK,115.121,1085.57,3.23723,10.9028,5.00E-05,0.000294749,yes
XLOC_015280,XLOC_015280,ADAMTS1,chr21:28208605-28217728,NULL,KLF4,OK,13.6974,129.115,3.23669,11.5462,5.00E-05,0.000294749,yes
XLOC_013302,XLOC_013302,KIF5C,chr2:149632791-149883273,NULL,KLF4,OK,0.157383,1.48257,3.23575,5.38432,5.00E-05,0.000294749,yes
XLOC_015590,XLOC_015590,SH3BP1,chr22:38035683-38054384,NULL,KLF4,OK,0.378021,3.51482,3.21691,5.31546,5.00E-05,0.000294749,yes
XLOC_003090,XLOC_003090,C10orf128,chr10:50362768-50396445,NULL,KLF4,OK,1.60093,14.8612,3.21456,7.08518,5.00E-05,0.000294749,yes
XLOC_015793,XLOC_015793,MN1,chr22:28144264-28197486,NULL,KLF4,OK,1.36292,12.5028,3.19748,9.96991,5.00E-05,0.000294749,yes
XLOC_010263,XLOC_010263,SLC6A4,chr17:28521336-28562986,NULL,KLF4,OK,0.128079,1.15288,3.17013,5.21341,5.00E-05,0.000294749,yes
XLOC_007873,XLOC_007873,ISG20,chr15:89182038-89198879,NULL,KLF4,OK,9.35628,81.5292,3.12331,9.08618,5.00E-05,0.000294749,yes
XLOC_017038,XLOC_017038,HEG1,chr3:124684553-124774802,NULL,KLF4,OK,19.9456,173.382,3.11982,11.4136,5.00E-05,0.000294749,yes
XLOC_015090,XLOC_015090,STMN3,chr20:62271057-62284963,NULL,KLF4,OK,0.559291,4.80963,3.10425,5.5039,5.00E-05,0.000294749,yes
XLOC_007394,XLOC_007394,GPR68,chr14:91698875-91720224,NULL,KLF4,OK,0.708371,6.07586,3.10051,6.20717,5.00E-05,0.000294749,yes
XLOC_003916,XLOC_003916,TPBGL,chr11:74951949-74954749,NULL,KLF4,OK,0.617475,5.21232,3.07747,6.30426,5.00E-05,0.000294749,yes
XLOC_012759,XLOC_012759,DNAAF3,chr19:55670028-55678090,NULL,KLF4,OK,0.376382,3.17364,3.07587,4.13521,5.00E-05,0.000294749,yes
XLOC_017816,XLOC_017816,ABLIM2,chr4:7967036-8160559,NULL,KLF4,OK,0.152459,1.28389,3.07403,2.32381,5.00E-05,0.000294749,yes
XLOC_004643,XLOC_004643,UCP2,chr11:73685715-73693889,NULL,KLF4,OK,3.24194,26.6079,3.03693,8.21937,5.00E-05,0.000294749,yes
XLOC_002992,XLOC_002992,ST8SIA6,chr10:17362675-17496254,NULL,KLF4,OK,1.88383,15.455,3.03633,6.79127,5.00E-05,0.000294749,yes
XLOC_004935,XLOC_004935,GPR162,chr12:6930962-6936583,NULL,KLF4,OK,5.72085,46.592,3.02578,9.10589,5.00E-05,0.000294749,yes
XLOC_002083,XLOC_002083,ADAMTS4,chr1:161159537-161168845,NULL,KLF4,OK,30.3604,246.83,3.02326,10.8478,5.00E-05,0.000294749,yes
XLOC_023447,XLOC_023447,STC1,chr8:23699433-23712320,NULL,KLF4,OK,11.4317,92.8198,3.02139,10.62,5.00E-05,0.000294749,yes
XLOC_012220,XLOC_012220,ACP5,chr19:11685474-11689801,NULL,KLF4,OK,25.9765,210.664,3.01966,10.5252,5.00E-05,0.000294749,yes
XLOC_006083,XLOC_006083,RHOF,chr12:122150657-122231594,NULL,KLF4,OK,5.67904,45.9757,3.01715,7.64223,5.00E-05,0.000294749,yes
XLOC_012953,XLOC_012953,QPCT,chr2:37571752-37600465,NULL,KLF4,OK,6.09714,49.1316,3.01044,9.18684,5.00E-05,0.000294749,yes
XLOC_014140,XLOC_014140,SCN9A,chr2:166813927-167232497,NULL,KLF4,OK,0.200549,1.61083,3.00578,6.52853,5.00E-05,0.000294749,yes
XLOC_023951,XLOC_023951,FAM189A2,chr9:71939487-72007370,NULL,KLF4,OK,0.803655,6.38881,2.9909,6.00314,5.00E-05,0.000294749,yes
XLOC_014050,XLOC_014050,LIMS2,chr2:128395995-128439360,NULL,KLF4,OK,10.6814,83.8446,2.97261,9.67547,5.00E-05,0.000294749,yes
XLOC_002686,XLOC_002686,PLAC9,chr10:81892257-81904784,NULL,KLF4,OK,4.90145,38.2027,2.96239,6.6876,5.00E-05,0.000294749,yes
XLOC_024156,XLOC_024156,C9orf16,chr9:130922538-130926207,NULL,KLF4,OK,39.1308,304.473,2.95993,9.76,5.00E-05,0.000294749,yes
XLOC_023007,XLOC_023007,DMTN,chr8:21911080-21940036,NULL,KLF4,OK,8.19589,63.7218,2.95881,9.7879,5.00E-05,0.000294749,yes
XLOC_010512,XLOC_010512,PHOSPHO1,chr17:47300731-47308128,NULL,KLF4,OK,0.504204,3.9001,2.95143,4.92603,5.00E-05,0.000294749,yes
XLOC_012754,XLOC_012754,GP6,chr19:55525074-55549632,NULL,KLF4,OK,0.757268,5.83984,2.94705,5.66154,5.00E-05,0.000294749,yes
XLOC_025110,XLOC_025110,SLC16A2,chrX:73641327-73753764,NULL,KLF4,OK,3.80021,29.2637,2.94496,9.59192,5.00E-05,0.000294749,yes
XLOC_002123,XLOC_002123,SELP,chr1:169558087-169599377,NULL,KLF4,OK,5.65158,43.2808,2.937,9.68935,5.00E-05,0.000294749,yes
XLOC_001446,XLOC_001446,UBXN11,chr1:26608772-26647014,NULL,KLF4,OK,3.30926,25.3274,2.93612,5.2974,5.00E-05,0.000294749,yes
XLOC_013759,XLOC_013759,LINC00211,chr2:38053389-38103006,NULL,KLF4,OK,0.372111,2.82296,2.92341,4.23546,5.00E-05,0.000294749,yes
XLOC_008704,XLOC_008704,MMP15,chr16:58059281-58080804,NULL,KLF4,OK,3.29668,24.8775,2.91576,9.34937,5.00E-05,0.000294749,yes
XLOC_025215,XLOC_025215,DOCK11,chrX:117629871-117820123,NULL,KLF4,OK,0.257481,1.93148,2.90717,6.01997,5.00E-05,0.000294749,yes
XLOC_007163,XLOC_007163,SLC7A8,chr14:23594503-23652869,NULL,KLF4,OK,1.53545,11.4914,2.90382,8.01658,5.00E-05,0.000294749,yes
XLOC_018634,XLOC_018634,PPARGC1B,chr5:149109814-149234585,NULL,KLF4,OK,0.322142,2.39587,2.89478,7.19647,5.00E-05,0.000294749,yes
XLOC_017320,XLOC_017320,NAT8L,chr4:2061238-2070816,NULL,KLF4,OK,0.190576,1.41419,2.89154,5.15702,5.00E-05,0.000294749,yes
XLOC_012057,XLOC_012057,ATP8B3,chr19:1782073-1812275,NULL,KLF4,OK,0.245384,1.79859,2.87375,4.52332,5.00E-05,0.000294749,yes
XLOC_005333,XLOC_005333,ANO4,chr12:101188373-101522419,NULL,KLF4,OK,0.253431,1.84983,2.86772,4.10045,5.00E-05,0.000294749,yes
XLOC_006723,XLOC_006723,NYNRIN,chr14:24867991-24888494,NULL,KLF4,OK,3.93537,28.6182,2.86236,9.95355,5.00E-05,0.000294749,yes
XLOC_016847,XLOC_016847,HYAL2,chr3:50355220-50360281,NULL,KLF4,OK,254.348,1843.27,2.85739,10.4751,5.00E-05,0.000294749,yes
XLOC_004635,XLOC_004635,PDE2A,chr11:72287183-72385497,NULL,KLF4,OK,6.86889,49.61,2.85248,9.85725,5.00E-05,0.000294749,yes
XLOC_015085,XLOC_015085,EEF1A2,chr20:62119364-62130668,NULL,KLF4,OK,3.72751,26.8537,2.84883,8.20639,5.00E-05,0.000294749,yes
XLOC_017415,XLOC_017415,PCDH7,chr4:30722029-31148423,NULL,KLF4,OK,1.07017,7.70385,2.84774,7.47864,5.00E-05,0.000294749,yes
XLOC_015862,XLOC_015862,C1QTNF6,chr22:37576205-37584330,NULL,KLF4,OK,17.8549,128.047,2.84228,9.48468,5.00E-05,0.000294749,yes
XLOC_022997,XLOC_022997,SH2D4A,chr8:19171080-19253729,NULL,KLF4,OK,0.301028,2.14503,2.83303,4.14351,5.00E-05,0.000294749,yes
XLOC_006438,XLOC_006438,SLC46A3,chr13:29274217-29293150,NULL,KLF4,OK,1.73693,12.1109,2.80169,7.7838,5.00E-05,0.000294749,yes
XLOC_017422,XLOC_017422,KLF3,chr4:38614321-38703129,NULL,KLF4,OK,9.13648,63.4785,2.79656,9.83629,5.00E-05,0.000294749,yes
XLOC_007916,XLOC_007916,ARRDC4,chr15:98503932-98517068,NULL,KLF4,OK,0.375078,2.5849,2.78485,5.54593,5.00E-05,0.000294749,yes
XLOC_005054,XLOC_005054,TSPAN11,chr12:31079837-31149537,NULL,KLF4,OK,3.02908,20.7844,2.77855,9.13428,5.00E-05,0.000294749,yes
XLOC_019611,XLOC_019611,PRICKLE4,chr6:41748499-41755110,NULL,KLF4,OK,3.61848,24.6324,2.7671,7.62391,5.00E-05,0.000294749,yes
XLOC_015990,XLOC_015990,LMCD1,chr3:8543492-8609811,NULL,KLF4,OK,1.92847,13.0853,2.76242,6.60674,5.00E-05,0.000294749,yes
XLOC_023866,XLOC_023866,TEK,chr9:27109138-27230176,NULL,KLF4,OK,29.4081,195.645,2.73396,9.83805,5.00E-05,0.000294749,yes
XLOC_019527,XLOC_019527,CFB,chr6:31913720-31919861,NULL,KLF4,OK,0.437064,2.90613,2.73318,4.90022,5.00E-05,0.000294749,yes
XLOC_013591,XLOC_013591,ACKR3,chr2:237478379-237490994,NULL,KLF4,OK,31.2795,207.242,2.72803,9.71862,5.00E-05,0.000294749,yes
XLOC_005396,XLOC_005396,OAS1,chr12:113344738-113357712,NULL,KLF4,OK,3.56378,23.4372,2.71732,7.35139,5.00E-05,0.000294749,yes
XLOC_007080,XLOC_007080,TNFAIP2,chr14:103592663-103603776,NULL,KLF4,OK,3.39348,22.1335,2.7054,8.66041,5.00E-05,0.000294749,yes
XLOC_015986,XLOC_015986,BHLHE40,chr3:5021096-5026865,NULL,KLF4,OK,13.1981,85.8643,2.70173,9.4678,5.00E-05,0.000294749,yes
XLOC_010940,XLOC_010940,CDH20,chr18:59157774-59222365,NULL,KLF4,OK,0.257151,1.64202,2.67479,3.98116,5.00E-05,0.000294749,yes
XLOC_003214,XLOC_003214,PPP1R3C,chr10:93388196-93392858,NULL,KLF4,OK,1.02931,6.55645,2.67124,6.11759,5.00E-05,0.000294749,yes
XLOC_000792,XLOC_000792,EFNA3,chr1:155051347-155060014,NULL,KLF4,OK,1.05619,6.62053,2.64807,5.33842,5.00E-05,0.000294749,yes
XLOC_015490,XLOC_015490,GNAZ,chr22:23401592-23484241,NULL,KLF4,OK,1.3077,8.1748,2.64415,6.77954,5.00E-05,0.000294749,yes
XLOC_015015,XLOC_015015,SULF2,chr20:46286149-46415360,NULL,KLF4,OK,16.6591,103.492,2.63514,9.39364,5.00E-05,0.000294749,yes
XLOC_002281,XLOC_002281,LAMB3,chr1:209788217-209825820,NULL,KLF4,OK,2.16761,13.331,2.6206,2.74032,5.00E-05,0.000294749,yes
XLOC_004082,XLOC_004082,TECTA,chr11:120973374-121061515,NULL,KLF4,OK,0.211273,1.29379,2.61442,5.02922,5.00E-05,0.000294749,yes
XLOC_002692,XLOC_002692,NRG3,chr10:83635069-84746935,NULL,KLF4,OK,0.744813,4.49173,2.59232,6.01465,5.00E-05,0.000294749,yes
XLOC_001757,XLOC_001757,LINC01057,chr1:95123088-95285837,NULL,KLF4,OK,0.938567,5.63159,2.58501,4.61309,5.00E-05,0.000294749,yes
XLOC_008366,XLOC_008366,SOX8,chr16:1031807-1036979,NULL,KLF4,OK,0.308072,1.837,2.57601,4.23355,5.00E-05,0.000294749,yes
XLOC_017226,XLOC_017226,CLCN2,chr3:184053716-184079439,NULL,KLF4,OK,2.09831,12.5017,2.57482,4.28587,5.00E-05,0.000294749,yes
XLOC_004076,XLOC_004076,OAF,chr11:120081746-120100650,NULL,KLF4,OK,36.5275,215.494,2.56059,9.02781,5.00E-05,0.000294749,yes
XLOC_000960,XLOC_000960,MR1,chr1:181002560-181031074,NULL,KLF4,OK,0.243671,1.43397,2.557,5.23912,5.00E-05,0.000294749,yes
XLOC_014447,XLOC_014447,HSPA12B,chr20:3713316-3733758,NULL,KLF4,OK,24.2569,142.382,2.55331,9.12445,5.00E-05,0.000294749,yes
XLOC_018564,XLOC_018564,CXXC5,chr5:139028300-139062680,NULL,KLF4,OK,4.80658,28.0634,2.54561,7.0838,5.00E-05,0.000294749,yes
XLOC_010665,XLOC_010665,CASKIN2,chr17:73452663-73511664,NULL,KLF4,OK,11.2821,65.6605,2.54099,6.9175,5.00E-05,0.000294749,yes
XLOC_007095,XLOC_007095,ADSSL1,chr14:105190533-105213647,NULL,KLF4,OK,0.558001,3.22802,2.53231,3.46662,5.00E-05,0.000294749,yes
XLOC_001799,XLOC_001799,SLC16A4,chr1:110905472-110933704,NULL,KLF4,OK,0.681407,3.91871,2.52379,4.82089,5.00E-05,0.000294749,yes
XLOC_025872,XLOC_025872,CLIC2,chrX:154505495-154563990,NULL,KLF4,OK,1.78743,10.2435,2.51875,6.66293,5.00E-05,0.000294749,yes
XLOC_020223,XLOC_020223,TFEB,chr6:41651715-41703997,NULL,KLF4,OK,3.17917,18.1675,2.51464,7.07586,5.00E-05,0.000294749,yes
XLOC_020573,XLOC_020573,DLL1,chr6:170591293-170599697,NULL,KLF4,OK,1.74298,9.87643,2.50243,6.91159,5.00E-05,0.000294749,yes
XLOC_001066,XLOC_001066,CD55,chr1:207494816-207534311,NULL,KLF4,OK,43.3664,245.621,2.50179,9.15244,5.00E-05,0.000294749,yes
XLOC_003810,XLOC_003810,FAM89B,chr11:65339819-65341669,NULL,KLF4,OK,53.5782,302.839,2.49883,8.78096,5.00E-05,0.000294749,yes
XLOC_004806,XLOC_004806,MPZL3,chr11:118097404-118123083,NULL,KLF4,OK,1.14021,6.43901,2.49753,6.24647,5.00E-05,0.000294749,yes
XLOC_016510,XLOC_016510,C3orf55,chr3:157261132-157319021,NULL,KLF4,OK,1.55867,8.78295,2.49439,4.37339,5.00E-05,0.000294749,yes
XLOC_012086,XLOC_012086,TBXA2R,chr19:3594503-3606831,NULL,KLF4,OK,1.86795,10.4291,2.48109,6.43114,5.00E-05,0.000294749,yes
XLOC_007067,XLOC_007067,MEG9,chr14:101536247-101539273,NULL,KLF4,OK,0.709423,3.91444,2.46409,5.05828,5.00E-05,0.000294749,yes
XLOC_010176,XLOC_010176,PMP22,chr17:15133093-15168674,NULL,KLF4,OK,62.2541,338.57,2.44321,8.85897,5.00E-05,0.000294749,yes
XLOC_006851,XLOC_006851,TTC9,chr14:71108503-71142077,NULL,KLF4,OK,0.199177,1.07946,2.43819,4.21902,5.00E-05,0.000294749,yes
XLOC_008605,XLOC_008605,ORAI3,chr16:30960404-30966259,NULL,KLF4,OK,4.18718,22.691,2.43807,7.27387,5.00E-05,0.000294749,yes
XLOC_008982,XLOC_008982,PPL,chr16:4932507-4987136,NULL,KLF4,OK,0.573842,3.1007,2.43387,6.03442,5.00E-05,0.000294749,yes
XLOC_022720,XLOC_022720,CLDN15,chr7:100875372-100882101,NULL,KLF4,OK,5.78035,31.1144,2.42835,7.18394,5.00E-05,0.000294749,yes
XLOC_000301,XLOC_000301,SH3D21,chr1:36771993-36786948,NULL,KLF4,OK,0.835553,4.48382,2.42392,4.90664,5.00E-05,0.000294749,yes
XLOC_016183,XLOC_016183,SEMA3F,chr3:50192847-50226508,NULL,KLF4,OK,90.2347,479.656,2.41025,8.82962,5.00E-05,0.000294749,yes
XLOC_002313,XLOC_002313,DUSP10,chr1:221874761-221915518,NULL,KLF4,OK,1.33411,7.08693,2.40928,5.77238,5.00E-05,0.000294749,yes
XLOC_000211,XLOC_000211,FAM110D,chr1:26485510-26489119,NULL,KLF4,OK,2.07609,11.0215,2.40837,5.63682,5.00E-05,0.000294749,yes
XLOC_010486,XLOC_010486,SP6,chr17:45922279-45933240,NULL,KLF4,OK,0.234005,1.23596,2.40102,3.79796,5.00E-05,0.000294749,yes
XLOC_003604,XLOC_003604,CD82,chr11:44587140-44641315,NULL,KLF4,OK,23.2259,122.662,2.40088,8.32153,5.00E-05,0.000294749,yes
XLOC_021827,XLOC_021827,GPNMB,chr7:23286315-23314729,NULL,KLF4,OK,0.411178,2.17149,2.40085,4.08312,5.00E-05,0.000294749,yes
XLOC_001809,XLOC_001809,OVGP1,chr1:111956936-111970399,NULL,KLF4,OK,0.421975,2.22694,2.39983,3.87231,5.00E-05,0.000294749,yes
XLOC_017720,XLOC_017720,CPE,chr4:166300096-166419482,NULL,KLF4,OK,35.2508,185.602,2.39648,8.62641,5.00E-05,0.000294749,yes
XLOC_011586,XLOC_011586,SPINT2,chr19:38755097-38783254,NULL,KLF4,OK,1.27903,6.70411,2.39,5.0819,5.00E-05,0.000294749,yes
XLOC_017554,XLOC_017554,AGPAT9,chr4:84457066-84527027,NULL,KLF4,OK,1.07391,5.61261,2.3858,5.45764,5.00E-05,0.000294749,yes
XLOC_024583,XLOC_024583,ABCA1,chr9:107543283-107690527,NULL,KLF4,OK,0.2772,1.42585,2.36282,5.62074,5.00E-05,0.000294749,yes
XLOC_010719,XLOC_010719,NPTX1,chr17:78440632-78450404,NULL,KLF4,OK,0.880483,4.52382,2.36117,6.22797,5.00E-05,0.000294749,yes
XLOC_012063,XLOC_012063,MKNK2,chr19:2037469-2051243,NULL,KLF4,OK,44.8311,226.878,2.33935,7.68646,5.00E-05,0.000294749,yes
XLOC_016452,XLOC_016452,MRAS,chr3:138066489-138124377,NULL,KLF4,OK,6.35652,31.864,2.32562,7.87265,5.00E-05,0.000294749,yes
XLOC_000197,XLOC_000197,NIPAL3,chr1:24742244-24799473,NULL,KLF4,OK,6.96309,34.7647,2.31982,8.10021,5.00E-05,0.000294749,yes
XLOC_006940,XLOC_006940,IFI27,chr14:94577078-94583036,NULL,KLF4,OK,94.3381,470.3,2.31767,7.81653,5.00E-05,0.000294749,yes
XLOC_009704,XLOC_009704,RAMP2,chr17:40905946-40915060,NULL,KLF4,OK,6.31643,31.3272,2.31023,5.25361,5.00E-05,0.000294749,yes
XLOC_025070,XLOC_025070,EFNB1,chrX:68048839-68062006,NULL,KLF4,OK,18.197,90.1824,2.30915,8.10675,5.00E-05,0.000294749,yes
XLOC_008122,XLOC_008122,CA12,chr15:63615729-63674075,NULL,KLF4,OK,0.320287,1.58642,2.30834,4.13316,5.00E-05,0.000294749,yes
XLOC_012113,XLOC_012113,PTPRS,chr19:5205518-5340814,NULL,KLF4,OK,3.13473,15.3285,2.2898,7.57996,5.00E-05,0.000294749,yes
XLOC_011295,XLOC_011295,ANGPTL4,chr19:8429010-8439259,NULL,KLF4,OK,15.9057,77.6149,2.28679,7.61133,5.00E-05,0.000294749,yes
XLOC_005634,XLOC_005634,MGP,chr12:15034114-15038853,NULL,KLF4,OK,27.4655,133.858,2.28502,7.94419,5.00E-05,0.000294749,yes
XLOC_002704,XLOC_002704,"ADIRF,AGAP11",chr10:88728187-88769960,NULL,KLF4,OK,76.1659,370.113,2.28075,7.7888,5.00E-05,0.000294749,yes
XLOC_000254,XLOC_000254,PTPRU,chr1:29563027-29653325,NULL,KLF4,OK,0.376482,1.81901,2.2725,4.73812,5.00E-05,0.000294749,yes
XLOC_004196,XLOC_004196,OSBPL5,chr11:3108345-3186582,NULL,KLF4,OK,8.4727,40.8202,2.26839,7.84005,5.00E-05,0.000294749,yes
